7,1000172572,1,FURNESS,ARMSTEAD,35,09/25/1922,M,B,******2***,*******,********,**/**/****,*,*,7,2,1,Please reivew QUESTION 1: Their ID are different by only one character, so it is likely that they are same person.
7,1000173572,1,FURNESS,ARMSTEAD,28,09/25/1922,M,B,******3***,*******,********,**/**/****,*,*,7,2,1
8,1000073730,6,URIEL,ALLEE,4,01/08/1921,M,W,**********,*****,*****,**/**/****,*,*,1,1,1,Please reivew QUESTION 2: most of their attributes are same.
8,1000073730,5,URIEL,ALLEE,3,01/08/1921,M,W,**********,*****,*****,**/**/****,*,*,1,1,1
9,,498,AUSTIN,TEMPLE,38,04/10/1987,M,W,,******,TEMPLE,**/**/****,*,W,28,5,0,Please reivew QUESTION 3: they have woo many attributes that are diffenent.
9,2000048154,268,AUSTIN,CHANDLER,249,04/10/1987,M,B,2000048154,******,CHANDLER,**/**/****,*,B,28,5,0
